cpd_id	cpd_name	Match	HMDB	PubChem	ChEBI	KEGG
cpd_335	5-hydroxypicolinic acid					
cpd_336	5-methylnorleucine					
cpd_337	5-methylthioadenosine (MTA)					
cpd_338	5-methylthioribose**					
cpd_339	5-methyluridine (ribothymidine)					
cpd_340	5-oxoproline	Pyroglutamic acid	HMDB0000267	7405	18183	C01879
cpd_341	5alpha-androstan-3alpha,17alpha-diol disulfate					
cpd_342	5alpha-androstan-3alpha,17beta-diol disulfate	5alpha-Androstan-3alpha,17beta-diol disulfate	HMDB0094682	56639109	133101	
cpd_343	5alpha-androstan-3alpha,17beta-diol monosulfate (1)					
cpd_344	5alpha-androstan-3beta,17alpha-diol disulfate	5alpha-Androstan-3beta,17alpha-diol disulfate	HMDB0240625	90186425	133112	
cpd_345	5alpha-androstan-3beta,17alpha-diol monosulfate (1)					
cpd_346	5alpha-androstan-3beta,17beta-diol disulfate					
cpd_347	5alpha-androstan-3beta,17beta-diol monosulfate (1)					
cpd_348	5alpha-androstan-3beta,17beta-diol monosulfate (2)					
cpd_349	5alpha-pregnan-3beta,20alpha-diol disulfate	5alpha-Pregn-3beta,20alpha-diol disulfate	HMDB0094650	5748360	133119	
cpd_350	5alpha-pregnan-3beta,20alpha-diol monosulfate (1)					
cpd_351	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)					
cpd_352	5alpha-pregnan-3beta,20beta-diol monosulfate (1)					
cpd_353	5alpha-pregnan-diol disulfate					
cpd_354	6'-sialyllactose	6'-Sialyllactose	HMDB0006569	643987		
cpd_355	6-aminopenicillanate	6-Aminopenicillanic acid	HMDB0060618	11082	16705	C02954
cpd_356	6-hydroxyindole sulfate	6-Hydroxyindole sulfate	HMDB0240651	122198196	133568	
cpd_357	6-oxolithocholate					
cpd_358	6-oxopiperidine-2-carboxylate	6-Oxopiperidine-2-carboxylic acid	HMDB0061705	3014237	87998	
cpd_359	7,12-diketolithocholate					
cpd_360	7-hydroxycholesterol (alpha or beta)					
cpd_361	7-ketodeoxycholate	7-Ketodeoxycholic acid	HMDB0000391	188292	16390	C04643
cpd_362	7-ketolithocholate	Nutriacholic acid	HMDB0000467	53477693		
cpd_363	7-methylguanine	7-Methylguanine	HMDB0000897	11361	28664	C02242
cpd_364	7-methylurate					
cpd_365	7-methylxanthine	7-Methylxanthine	HMDB0001991	68374	48991	C16353
cpd_366	8-hydroxyguanine	8-Hydroxyguanine	HMDB0002032	65154	52617	C20155
cpd_367	8-hydroxyoctanoate	8-Hydroxyoctanoate	HMDB0061914	69820	79162	
cpd_368	acesulfame	Acesulfame	HMDB0033585	36573	83501	
cpd_369	acetylagmatine	Acetylagmatine		439661		
cpd_370	acetylcarnitine (C2)					
cpd_371	acetylcholine	Acetylcholine	HMDB0000895	187	15355	C01996
cpd_372	acisoga	N-(3-acetamidopropyl)pyrrolidin-2-one	HMDB0061384	129397	133185	
cpd_373	aconitate [cis or trans]					
cpd_374	adenine	Adenine	HMDB0000034	190	16708	C00147
cpd_375	adenosine	Adenosine	HMDB0000050	60961	16335	C00212
cpd_376	adenosine 2'-monophosphate (2'-AMP)					
cpd_377	adenosine 5'-monophosphate (AMP)					
cpd_378	adipate (C6-DC)					
cpd_379	adipoylcarnitine (C6-DC)					
cpd_380	adrenate (22:4n6)					
cpd_381	agmatine	Agmatine	HMDB0001432	199	17431	C00179
cpd_382	alanine	L-Alanine	HMDB0000161	5950	16977	C00041
cpd_383	alanylleucine	Alanylleucine	HMDB0028691	96801	73770	
cpd_384	allantoic acid	Allantoic acid	HMDB0001209	203	30837	C00499
cpd_385	allantoin	Allantoin	HMDB0000462	204	15676	C02350
cpd_386	allo-isoleucine	L-Alloisoleucine	HMDB0000557	99288	43433	
cpd_387	alpha-CEHC sulfate	alpha-CEHC sulfate	HMDB0341286			
cpd_388	alpha-CEHC taurine*					
cpd_389	alpha-hydroxycaproate					
cpd_390	alpha-hydroxyisocaproate	D-Leucic acid	HMDB0000624	439960	55534	C03264
cpd_391	alpha-hydroxyisovalerate	2-Hydroxy-3-methylbutyric acid	HMDB0000407	99823	60645	
cpd_392	alpha-ketobutyrate	2-Ketobutyric acid	HMDB0000005	58	30831	C00109
cpd_393	alpha-ketoglutarate	Oxoglutaric acid	HMDB0000208	51	30915	C00026
cpd_394	alpha-tocopherol	alpha-Tocopherol	HMDB0001893	14985	18145	C02477
cpd_395	alpha-tocopherol acetate	alpha-Tocopherol acetate	HMDB0034227	86472	32321	C13202
cpd_396	alpha-tocotrienol	alpha-Tocotrienol	HMDB0006327	5282347	33270	C14153
cpd_397	amoxicillin	Amoxicillin	HMDB0015193	33613	2676	C06827
cpd_398	andro steroid monosulfate C19H28O6S (1)*					
cpd_399	androstenediol (3alpha, 17alpha) monosulfate (2)					
cpd_400	androstenediol (3beta,17beta) disulfate (1)					
cpd_401	androstenediol (3beta,17beta) disulfate (2)					
cpd_402	androstenediol (3beta,17beta) monosulfate (1)					
cpd_403	androstenediol (3beta,17beta) monosulfate (2)					
cpd_404	androsterone glucuronide	Androsterone glucuronide	HMDB0002829	114833	28832	C11135
cpd_405	anserine	Anserine	HMDB0000194	112072	18323	C01262
cpd_406	anthranilate	2-Aminobenzoic acid	HMDB0001123	227	30754	C00108
cpd_407	apigenin	Apigenin	HMDB0002124	5280443	18388	C01477
cpd_408	apigenin sulfate (1)					
cpd_409	apiin	Apiin	HMDB0030843	5840046	15932	C04858
cpd_410	arabinose	L-Arabinose	HMDB0000646	439764	40886	C00259
cpd_411	arabitol/xylitol					
cpd_412	arabonate/xylonate					
cpd_413	arachidate (20:0)					
cpd_414	arachidonate (20:4n6)					
cpd_415	arachidonoyl ethanolamide	Andamide	HMDB0004080	5281969	2700	C11695
cpd_416	arachidonoylcarnitine (C20:4)					
cpd_417	arachidoyl ethanolamide (20:0)*					
cpd_418	arachidoylcarnitine (C20)*					
cpd_419	argininate*	Argininic acid	HMDB0003148	160437		
cpd_420	arginine	L-Arginine	HMDB0000517	6322	16467	C00062
cpd_421	argininosuccinate	Argininosuccinic acid	HMDB0000052	16950	15682	C03406
cpd_422	ascorbic acid 2-sulfate	Ascorbic acid 2-sulfate	HMDB0060649	54676864		
cpd_423	ascorbic acid 3-sulfate*	Ascorbic acid 3-sulfate	HMDB0240641	11425365	176456	
cpd_424	asmol	Salbutamol	HMDB0001937	2083	2549	C11770
cpd_425	asparagine	L-Asparagine	HMDB0000168	6267	17196	C00152
cpd_426	aspartate	L-Aspartic acid	HMDB0000191	5960	17053	C00049
cpd_427	astaxanthin	Astaxanthin	HMDB0002204	5281224	40968	C08580
cpd_428	azelate (C9-DC)					
cpd_429	azithromycin	Azithromycin	HMDB0014352	447043	2955	C06838
cpd_430	behenoyl ethanolamide (22:0)*					
cpd_431	behenoyl sphingomyelin (d18:1/22:0)*	SM(d18:1/22:0)	HMDB0012103	44260125	74532	C00550
cpd_432	behenoylcarnitine (C22)*					
cpd_433	benzoate	benzoate	HMDB0304270	242	16150	
cpd_434	beta-alanine	beta-Alanine	HMDB0000056	239	16958	C00099
cpd_435	beta-citrylglutamate	N-Nervonoyl Valine	HMDB0241915		76942	
cpd_436	beta-cryptoxanthin	beta-Cryptoxanthin	HMDB0033844	5281235	10362	C08591
cpd_437	beta-guanidinopropanoate					
cpd_438	beta-hydroxyisovalerate	3-Hydroxyisovaleric acid	HMDB0000754	69362	37084	C20827
cpd_439	beta-sitosterol	beta-Sitosterol	HMDB0000852	222284	27693	C01753
cpd_440	betaine	Betaine	HMDB0000043	247	41139	C00719
cpd_441	bilirubin (E,E)*					
cpd_442	bilirubin (E,Z or Z,E)*					
cpd_443	bilirubin (Z,Z)					
cpd_444	biliverdin	Biliverdin	HMDB0001008	5353439	17033	C00500
cpd_445	biochanin A	Biochanin A	HMDB0002338	5280373	17574	C00814
cpd_446	biocytin	Biocytin	HMDB0003134	83814	27870	C05552
cpd_447	biotin	Biotin	HMDB0000030	171548	15956	C00120
cpd_448	branched chain 14:0 dicarboxylic acid**					
cpd_449	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*					
cpd_450	brilliant blue FCF (blue 1)					
cpd_451	budesonide	Budesonide	HMDB0015353	5281004	3207	
cpd_452	bufotenine	Bufotenin	HMDB0041842	10257	3210	C08299
cpd_453	butenoylcarnitine (C4:1)					
cpd_454	butyrate (4:0)					
cpd_455	butyrylcarnitine (C4)					
cpd_456	butyrylglycine	N-Butyrylglycine	HMDB0000808	88412	89963	
cpd_457	C-glycosyltryptophan	C-Glycosyltryptophan		21775807		
cpd_458	cadaverine	Cadaverine	HMDB0002322	273	18127	C01672
cpd_459	caffeate	Caffeate		4422	16433	C01197
cpd_460	caffeic acid sulfate	Caffeic acid sulfate	HMDB0304903	122198225	133740	
cpd_461	caffeine	Caffeine	HMDB0001847	2519	27732	C07481
cpd_462	campesterol	Campesterol	HMDB0002869	173183	28623	C01789
cpd_463	caprate (10:0)					
cpd_464	caproate (6:0)					
cpd_465	caprylate (8:0)					
cpd_466	capsaicin	Capsaicin	HMDB0002227	1548943	3374	C06866
cpd_467	carboxyethyl-GABA	N-Carboxyethyl-g-aminobutyric acid	HMDB0002201	2572		
cpd_468	carboxyibuprofen	Carboxy-ibuprofen	HMDB0060564	10444113	133199	
cpd_469	carnitine	L-Carnitine	HMDB0000062	10917	16347	C00487
cpd_470	carnosine	Carnosine	HMDB0000033	439224	15727	C00386
cpd_471	carotene diol (1)					
cpd_472	carotene diol (2)					
cpd_473	carotene diol (3)					
cpd_474	catechin	Catechin	HMDB0002780	9064	15600	C06562
cpd_475	catechol sulfate	Pyrocatechol sulfate	HMDB0059724	3083879	68505	
cpd_476	ceramide (d16:1/24:1, d18:1/22:1)*					
cpd_477	ceramide (d18:1/14:0, d16:1/16:0)*					
cpd_478	ceramide (d18:1/17:0, d17:1/18:0)*					
cpd_479	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*					
cpd_480	ceramide (d18:2/24:1, d18:1/24:2)*					
cpd_481	cerotoylcarnitine (C26)*					
cpd_482	cetirizine	Cetirizine	HMDB0005032	2678	3561	C07778
cpd_483	chenodeoxycholate	Chenodeoxycholic acid	HMDB0000518	10133	16755	C02528
cpd_484	chenodeoxycholic acid sulfate (1)					
cpd_485	chenodeoxycholic acid sulfate (2)					
cpd_486	chiro-inositol					
cpd_487	chlorogenate	Chlorogenic acid	HMDB0003164	1794427	16112	C00852
cpd_488	cholate	Cholic acid	HMDB0000619	221493	16359	C00695
cpd_489	cholate sulfate					
cpd_490	cholesterol	Cholesterol	HMDB0000067	5997	16113	C00187
cpd_491	cholic acid glucuronide	Cholic acid glucuronide	HMDB0002577	21252309		
cpd_492	choline	Choline	HMDB0000097	305	15354	C00114
cpd_493	choline phosphate	Phosphorylcholine	HMDB0001565	1014	18132	C00588
cpd_494	chrysoeriol (3'-O-methylluteolin)					
cpd_495	ciliatine (2-aminoethylphosphonate)					
cpd_496	cinnamate	Cinmic acid	HMDB0000567	5372954	35699	C10438
cpd_497	cinnamoylglycine	Cinmoylglycine	HMDB0011621	709625	68616	
cpd_498	ciprofloxacin	Ciprofloxacin	HMDB0014677	2764	100241	C05349
cpd_499	cis-4-decenoate (10:1n6)*					
cpd_500	cis-4-decenoylcarnitine (C10:1)					
cpd_501	cis-urocanate					
cpd_502	citraconate/glutaconate					
cpd_503	citrate	Citric acid	HMDB0000094	311	30769	C00158
cpd_504	citrulline	Citrulline	HMDB0000904	9750	16349	C00327
cpd_505	coprostanol	5beta-Coprostanol	HMDB0000577	221122	89519	
cpd_506	cortisol	Cortisol	HMDB0000063	5754	17650	C00735
cpd_507	cortolone glucuronide (1)					
cpd_508	cotinine	Cotinine	HMDB0001046	408	127762	
cpd_509	coumaroylquinate (1)					
cpd_510	coumaroylquinate (2)					
cpd_511	coumaroylquinate (3)					
cpd_512	coumaroylquinate (4)					
cpd_513	coumaroylquinate (5)					
cpd_514	creatine	Creatine	HMDB0000064	586	16919	C00300
cpd_515	creatinine	Creatinine	HMDB0000562	588	16737	C00791
cpd_516	cryptochlorogenic acid	Cryptochlorogenic acid	HMDB0030653		75491	
cpd_517	curcumin	Curcumin	HMDB0002269	969516	3962	C10443
cpd_518	cyclic(AMP-GMP)					
cpd_519	cyclo(pro-sulfo-tyr)*					
cpd_520	cys-gly, oxidized	((2-Amino-3-((2-amino-3-((carboxymethyl)amino)-3-oxopropyl)dithio)propanoyl)amino)acetic acid	HMDB0242125		133040	
cpd_521	cysteine	L-Cysteine	HMDB0000574	5862	17561	C00097
cpd_522	cysteine s-sulfate					
cpd_523	cysteine sulfinic acid	Cysteine sulfinic acid	HMDB0250705	109		
cpd_524	cysteine-glutathione disulfide	Cysteine-glutathione disulfide	HMDB0250707	78301986		
cpd_525	cysteinylglycine	Cysteinylglycine	HMDB0000078	439498	4047	C01419
cpd_526	cysteinylglycine disulfide*					
cpd_527	cystine	Cystine	HMDB0250712	595	17376	C01420
cpd_528	cytidine	Cytidine	HMDB0000089	6175	17562	C00475
cpd_529	cytidine 5'-monophosphate (5'-CMP)					
cpd_530	cytosine	Cytosine	HMDB0000630	597	16040	C00380
cpd_531	D-urobilin	D-Urobilin				C05795
cpd_532	daidzein	Daidzein	HMDB0003312	5281708	28197	C10208
cpd_533	daidzein 7-O-glucuronide	Daidzein 7-O-glucuronide	HMDB0041718	11316354		
cpd_534	daidzein sulfate (1)					
cpd_535	daidzein sulfate (2)					
cpd_536	decadienedioic acid (C10:2-DC)**					
cpd_537	decanoylcarnitine (C10)					
cpd_538	dehydrocholic acid	Dehydrocholic acid		6674	31459	C13154
cpd_539	dehydroepiandrosterone sulfate (DHEA-S)					
cpd_540	dehydrolithocholate					
cpd_541	dehydrophytosphingosine*	Dehydrophytosphingosine	HMDB0038057	14757419		
cpd_542	delta-tocopherol	delta-Tocopherol	HMDB0002902	92094	47772	C14151
cpd_543	deoxycarnitine	4-Trimethylammoniobutanoic acid	HMDB0001161	725	16244	C01181
cpd_544	deoxycholate	Deoxycholic acid	HMDB0000626	222528	28834	C04483
cpd_545	deoxycholic acid (12 or 24)-sulfate*					
cpd_546	deoxycholic acid 3-sulfate	3-Sulfodeoxycholic acid	HMDB0002504	10255824	67045	
cpd_547	deoxycholic acid glucuronide					
cpd_548	deoxymugineic acid					
cpd_549	desmosterol	Desmosterol	HMDB0002719	439577	17737	C01802
cpd_550	dexpanthenol	Panthenol	HMDB0004231	131204	27373	C05944
cpd_551	dextromethorphan	Dextromethorphan	HMDB0001920	5362449	146176	C06947
cpd_552	diacetylchitobiose	Chitobiose	HMDB0003556	22833609		C01674
cpd_553	diacetylspermidine*					
cpd_554	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [2]*					
cpd_555	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*					
cpd_556	diaminopimelate	Diaminopimelic acid	HMDB0001370	439283	16026	C00666
cpd_557	digalactosylglycerol*	Digalactosyldiacylglycerol	HMDB0260014	25203017		
cpd_558	digalacturonic acid	4-O-alpha-D-Galactopyranuronosyl-D-galacturonic acid	HMDB0039721	4532283	33809	C02273
cpd_559	diglycerol	Diglycerol		42953		
cpd_560	dihomo-linolenate (20:3n3 or n6)					
cpd_561	dihomo-linolenoylcarnitine (C20:3n3 or 6)*					
cpd_562	dihydrocaffeate sulfate (2)					
cpd_563	dihydroferulate	Dihydroferulic acid	HMDB0062121	14340	86612	
cpd_564	dihydroferulic acid sulfate	Dihydroferulic acid 4-O-sulfate	HMDB0041724	187489	174634	
cpd_565	dihydroorotate	4,5-Dihydroorotic acid	HMDB0000528	648	30865	C00337
cpd_566	dimethylarginine (SDMA + ADMA)					
cpd_567	dimethylglycine	Dimethylglycine	HMDB0000092	673	17724	C01026
cpd_568	dimethylmalonic acid	Dimethylmalonic acid	HMDB0002001	11686	111517	
cpd_569	diosmetin	Diosmetin	HMDB0029676	5281612	4630	C10038
cpd_570	diosmin (diosmetin 7-rutinoside)					
cpd_571	diphenhydramine	Diphenhydramine	HMDB0001927	3100	4636	C06960
cpd_572	dipicolinate	2,6-Pyridinedicarboxylic acid	HMDB0033161	10367	46837	
cpd_573	docosadienoate (22:2n6)	Docosadienoate (22:2n6)	HMDB0061714	5312554	75117	C16533
cpd_574	docosahexaenoate (DHA; 22:6n3)					
cpd_575	docosapentaenoate (n3 DPA; 22:5n3)					
cpd_576	docosapentaenoate (n6 DPA; 22:5n6)					
cpd_577	dodecanedioate (C12-DC)					
cpd_578	dodecenedioate (C12:1-DC)*					
cpd_579	dopamine	Dopamine	HMDB0000073	681	18243	C03758
cpd_580	dopamine 3-O-sulfate	Dopamine 3-O-sulfate	HMDB0006275	122136	37946	C13690
cpd_581	doxycycline	Doxycycline	HMDB0014399	54671203	50845	C06973
cpd_582	ectoine	Ectoine	HMDB0240650		27592	C06231
cpd_583	eicosanoylsphingosine (d20:1)*					
cpd_584	eicosapentaenoate (EPA; 20:5n3)					
cpd_585	eicosenoate (20:1)					
cpd_586	eicosenoylcarnitine (C20:1)*					
cpd_587	enterodiol	Enterodiol	HMDB0005056	115089	544560	C18166
cpd_588	enterolactone	Enterolactone	HMDB0006101	114739	81555	C18165
cpd_589	epiandrosterone sulfate	Epiandrosterone sulfate	HMDB0062657	9929317	83040	
cpd_590	epicatechin	Epicatechin	HMDB0001871	72276	90	C09727
cpd_591	equol sulfate					
cpd_592	ergosterol	Ergosterol	HMDB0000878	444679	16933	C01694
cpd_593	ergothioneine	Ergothioneine	HMDB0003045	5351619	4828	C05570
cpd_594	eriodictyol	Eriodictyol	HMDB0005810	440735	28412	C05631
cpd_595	erucate (22:1n9)					
cpd_596	erucoylcarnitine (C22:1)*					
cpd_597	erythritol	Erythritol	HMDB0002994	222285	17113	C00503
cpd_598	erythronate*	Erythronic acid	HMDB0000613	2781043	37655	
cpd_599	erythrose	Erythrose	HMDB0002649	439574	23956	C01796
cpd_600	ethylmalonate	Ethylmalonic acid	HMDB0000622	11756	741548	
cpd_601	etiocholanolone glucuronide	Etiocholanolone glucuronide	HMDB0004484	443078	37451	C11136
cpd_602	eugenol sulfate					
cpd_603	famotidine	Famotidine	HMDB0001919	3325	4975	
cpd_604	ferulate	Ferulic acid	HMDB0000954	445858	17620	C01494
cpd_605	ferulic acid 4-sulfate	Ferulic acid 4-O-sulfate	HMDB0029200	6305574	133508	
cpd_606	feruloylputrescine	Subaphylline	HMDB0033463	92339985		C10497
cpd_607	feruloylquinate (1)					
cpd_608	feruloylquinate (2)					
cpd_609	feruloylquinate (4)					
cpd_610	feruloylquinate (5)					
cpd_611	ferulylglycine (1)					
cpd_612	fexofenadine	Fexofedine	HMDB0005030	3348	5050	C06999
cpd_613	flavin adenine dinucleotide (FAD)					
cpd_614	flavin mononucleotide (FMN)					
cpd_615	fluconazole	Flucozole	HMDB0014342	3365	46081	
cpd_616	fluoxetine	Fluoxetine	HMDB0014615	3386	86990	
cpd_617	formiminoglutamate	Formiminoglutamic acid	HMDB0000854	439233	7274	C00439
cpd_618	formononetin	Formononetin	HMDB0005808	5280378	18088	C00858
cpd_619	fructose	D-Fructose	HMDB0000660	439709	28645	C00095
cpd_620	fructosyllysine	1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose	HMDB0034879	131751634	24109	C16488
cpd_621	fucitol	1-Deoxy-D-glucitol	HMDB0041500	3429		
cpd_622	fucose	L-Fucose	HMDB0000174	17106	42548	C01019
cpd_623	fucosterol	Fucosterol	HMDB0030021	131750945	27865	C08817
cpd_624	fumarate	Fumaric acid	HMDB0000134	444972	18012	C00122
cpd_625	furaneol sulfate	furaneol sulfate	HMDB0341318			
cpd_626	gabapentin	Gabapentin	HMDB0005015	3446	42797	
cpd_627	galactonate	Galactonic acid	HMDB0000565	128869	16534	C00880
cpd_628	galactosylglycerol	Galactosylglycerol	HMDB0006790	656504	15754	C05401
cpd_629	galacturonate	Galacturonic acid	HMDB0002545	84740	47962	C00333
cpd_630	gamma-aminobutyrate (GABA)					
cpd_631	gamma-CEHC	gamma-CEHC	HMDB0001931	15887183		
cpd_632	gamma-CEHC glucuronide*	gamma-CEHC glucuronide	HMDB0242175	121596235	133148	
cpd_633	gamma-CEHC sulfate					
cpd_634	gamma-glutamyl-alpha-lysine					
cpd_635	gamma-glutamyl-epsilon-lysine	epsilon-(gamma-Glutamyl)lysine	HMDB0003869	7015684	88494	
cpd_636	gamma-glutamylalanine	gamma-Glutamylalanine	HMDB0006248	440103	50619	C03740
cpd_637	gamma-glutamylcitrulline*					
cpd_638	gamma-glutamylglutamate	gamma-Glutamylglutamic acid	HMDB0011737	92865	73705	C05282
cpd_639	gamma-glutamylglutamine	N2-gamma-Glutamylglutamine	HMDB0011738	150914	73707	C05283
cpd_640	gamma-glutamylglycine	gamma-Glutamylglycine	HMDB0011667	165527	73845	
cpd_641	gamma-glutamylhistidine	gamma-Glutamylhistidine	HMDB0029151	7017195	133032	
cpd_642	gamma-glutamylisoleucine*	gamma-Glutamylisoleucine	HMDB0011170	22885096	68434	
cpd_643	gamma-glutamylleucine	gamma-Glutamylleucine	HMDB0011171	151023	68433	
cpd_644	gamma-glutamylmethionine	gamma-Glutamylmethionine	HMDB0034367	7009567	82965	
cpd_645	gamma-glutamylphenylalanine	gamma-Glutamylphenylalanine	HMDB0000594	111299	89582	
cpd_646	gamma-glutamylthreonine	gamma-Glutamylthreonine	HMDB0029159	53861142	133747	
cpd_647	gamma-glutamyltryptophan	gamma-Glutamyltryptophan	HMDB0029160	3038501	133028	
cpd_648	gamma-glutamyltyrosine	gamma-Glutamyltyrosine	HMDB0011741	94340	82969	
cpd_649	gamma-glutamylvaline	gamma-Glutamylvaline	HMDB0011172	7015683	68848	
cpd_650	gamma-tocopherol/beta-tocopherol					
cpd_651	gamma-tocotrienol	gamma-Tocotrienol	HMDB0012958	5282349	33277	C14155
cpd_652	genistein	Genistein	HMDB0003217	5280961	28088	C06563
cpd_653	genistein glucuronide*					
cpd_654	genistein sulfate*	Genistein sulfate	HMDB0242177	129661189		
cpd_655	gentisate	Gentisic acid	HMDB0000152	3469	17189	C00628
cpd_656	gentisic acid-5-glucoside					
cpd_657	GlcNAc sulfate conjugate of C21H34O2 steroid**					
cpd_658	gluconate	Gluconic acid	HMDB0000625	10690	33198	C00257
cpd_659	glucosamine 6-sulfate	Glucosamine 6-sulfate	HMDB0000592	72361	133343	C04132
cpd_660	glucose	D-Glucose	HMDB0000122	5793	15903	C00031
cpd_661	glucuronate	D-Glucuronic acid	HMDB0000127	444791	42717	C00191
cpd_662	glucuronide of C10H18O2 (1)*					
cpd_663	glucuronide of C10H18O2 (7)*					
cpd_664	glucuronide of C10H18O2 (8)*					
cpd_665	glucuronide of piperine metabolite C17H21NO3 (1)*					
cpd_666	glucuronide of piperine metabolite C17H21NO3 (2)*					
cpd_667	glucuronide of piperine metabolite C17H21NO3 (4)*					
cpd_668	glucuronide of piperine metabolite C17H21NO3 (5)*					
cpd_669	glucuronide of piperine metabolite C17H21NO3 (6)*					
cpd_670	glutamate	Glutamic acid	HMDB0000148	33032	16015	C00025
cpd_671	glutamate, gamma-methyl ester					
cpd_672	glutamine	Glutamine	HMDB0000641	5961	18050	C00064
cpd_673	glutamine conjugate of C6H10O2 (1)*					
cpd_674	glutamine conjugate of C6H10O2 (2)*					
cpd_675	glutamine conjugate of C7H12O2*					
cpd_676	glutamine conjugate of C8H12O2 (2)*					
cpd_677	glutamyl-meso-diaminopimelate					
cpd_678	glutarate (C5-DC)					
cpd_679	glycerate	Glyceric acid	HMDB0000139	439194	32398	C00258
cpd_680	glycerol	Glycerol	HMDB0000131	753	17754	C00116
cpd_681	glycerol 3-phosphate	Glycerol 3-phosphate	HMDB0000126	439162	15978	C00093
cpd_682	glycerophosphoethanolamine	Glycerylphosphorylethanolamine	HMDB0000114	123874	52330	C01233
cpd_683	glycerophosphoglycerol	Glycerophosphoglycerol	HMDB0240316	54575349	64956	
cpd_684	glycerophosphoinositol*	Glycerophosphoinositol	HMDB0011649		18321	C01225
cpd_685	glycerophosphorylcholine (GPC)					
cpd_686	glycerophosphoserine*	Glycerophosphoserine	HMDB0252850	453627		
cpd_687	glycine	Glycine	HMDB0000123	750	15428	C00037
cpd_688	glycine conjugate of C10H14O2 (1)*					
cpd_689	glycitein	Glycitein	HMDB0005781	5317750	34778	C14536
cpd_690	glycitein sulfate (2)					
cpd_691	glyco-beta-muricholate**					
cpd_692	glycochenodeoxycholate	Chenodeoxycholic acid glycine conjugate	HMDB0000637	12544	36274	C05466
cpd_693	glycochenodeoxycholate 3-sulfate					
cpd_694	glycochenodeoxycholate glucuronide (1)					
cpd_695	glycochenodeoxycholate glucuronide (2)					
cpd_696	glycocholate	Glycocholic acid	HMDB0000138	10140	17687	C01921
cpd_697	glycocholate glucuronide (1)					
cpd_698	glycocholate sulfate					
cpd_699	glycocholenate sulfate*	Glycocholete sulfate	HMDB0242178	145453482	166730	
cpd_700	glycodeoxycholate	Deoxycholic acid glycine conjugate	HMDB0000631	22833539	27471	C05464 
cpd_701	glycodeoxycholate 3-sulfate					
cpd_702	glycohyocholate	Glycohyocholate	HMDB0242179	121596236	133177	
cpd_703	glycolate (hydroxyacetate)					
cpd_704	glycolithocholate	Lithocholic acid glycine conjugate	HMDB0000698	115245	37998	C15557
cpd_705	glycolithocholate sulfate*	Sulfolithocholylglycine	HMDB0002639	72222	9347	C11301
cpd_706	glycosyl ceramide (d18:1/20:0, d16:1/22:0)*					
cpd_707	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*					
cpd_708	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)					
cpd_709	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)					
cpd_710	glycosyl-N-tetracosadienoyl-sphingosine (d18:1/24:2)*					
cpd_711	glycoursodeoxycholate	Glycoursodeoxycholic acid	HMDB0000708	12310288	89929	
cpd_712	glycoursodeoxycholic acid sulfate (1)					
cpd_713	glycylisoleucine	Glycyl-Isoleucine	HMDB0028844	259613		
cpd_714	glycylleucine	Glycylleucine	HMDB0000759	92843	73514	C02155
cpd_715	glycylvaline	Glycylvaline	HMDB0028854	2724807	73922	
cpd_716	glycyrrhetinate	Glycyrrhetinic acid	HMDB0011628	18526330	30853	C02283
cpd_717	guaiacol sulfate					
cpd_718	guanidinoacetate	Guanidoacetic acid	HMDB0000128	763	16344	C00581
cpd_719	guanidinosuccinate	Guanidinosuccinic acid	HMDB0003157	439918	17072	C03139
cpd_720	guanine	Guanine	HMDB0000132	764	16235	C00242
cpd_721	guanosine	Guanosine	HMDB0000133	6802	16750	C00387
cpd_722	guanosine 5'- monophosphate (5'-GMP)					
cpd_723	gulonate*	Gulonic acid	HMDB0003290	152304	87753	C00800
cpd_724	harmane	Harman	HMDB0035196	5281404	5623	C09209
cpd_725	heme	Heme	HMDB0003178	26945	17627	C00032
cpd_726	heptadecasphingosine (d17:1)					
cpd_727	heptadecatrienoate (17:3)*					
cpd_728	heptanoate (7:0)					
cpd_729	heptenedioate (C7:1-DC)*					
cpd_730	hesperetin	Hesperetin	HMDB0005782	72281	28230	C01709
cpd_731	hesperidin (hesperetin 7-rutinoside)					
cpd_732	hexadecadienoate (16:2n6)					
cpd_733	hexadecanedioate (C16-DC)					
cpd_734	hexadecasphinganine (d16:0)*					
cpd_735	hexadecasphingosine (d16:1)*					
cpd_736	hexadecatrienoate (16:3n3)					
cpd_737	hexadecenedioate (C16:1-DC)*					
cpd_738	hexanoylcarnitine (C6)					
cpd_739	hexanoylglutamine	Hexanoylglutamine	HMDB0242182	28880746		
cpd_740	hexanoylglycine	Hexanoylglycine	HMDB0000701	99463	64390	
cpd_741	hexanoyltaurine					
cpd_742	hippurate	Hippuric acid	HMDB0000714	464	18089	C01586
