cpd_id	cpd_name	Match	HMDB	PubChem	ChEBI	KEGG
cpd_383	urobilin	Urobilin	HMDB0004160	440785	36378	C05794
cpd_384	5alpha-cholestan-3beta-ol	5alpha-Cholestanol	HMDB0000908	6665	86570	
cpd_385	beta-sitosterol	beta-Sitosterol	HMDB0000852	222284	27693	C01753
cpd_386	C14:0 CE					
cpd_387	C14:0 LPC					
cpd_388	C16:0 CE					
cpd_389	C16:0 CE [M+NH4]+					
cpd_390	C16:0 Ceramide (d18:1)					
cpd_391	C16:0 LPC					
cpd_392	C16:0 LPE					
cpd_393	C16:0 SM					
cpd_394	C16:1 CE					
cpd_395	C16:1 CE [M+NH4]+					
cpd_396	C16:1 LPC					
cpd_397	C16:1 LPE					
cpd_398	C16:1 MAG					
cpd_399	C16:1 MAG [M+NH4]+					
cpd_400	C16:1 SM					
cpd_401	C18:0 CE					
cpd_402	C18:0 CE [M+NH4]+					
cpd_403	C18:0 LPC					
cpd_404	C18:0 LPE					
cpd_405	C18:0 MAG					
cpd_406	C18:0 MAG [M+NH4]+					
cpd_407	C18:0 SM					
cpd_408	C18:1 CE					
cpd_409	C18:1 CE [M+NH4]+					
cpd_410	C18:1 LPC					
cpd_411	C18:1 LPE					
cpd_412	C18:1 SM					
cpd_413	C18:2 CE					
cpd_414	C18:2 CE [M+NH4]+					
cpd_415	C18:2 LPC					
cpd_416	C18:2 LPE					
cpd_417	C18:3 CE					
cpd_418	C18:3 CE [M+NH4]+					
cpd_419	C20:0 LPE					
cpd_420	C20:0 SM					
cpd_421	C20:3 CE					
cpd_422	C20:3 CE [M+NH4]+					
cpd_423	C20:3 LPC					
cpd_424	C20:4 CE					
cpd_425	C20:4 CE [M+NH4]+					
cpd_426	C20:4 LPC					
cpd_427	C20:4 LPE					
cpd_428	C20:5 CE					
cpd_429	C20:5 CE [M+NH4]+					
cpd_430	C20:5 LPC					
cpd_431	C22:0 Ceramide (d18:1)					
cpd_432	C22:0 LPE					
cpd_433	C22:0 SM					
cpd_434	C22:1 MAG					
cpd_435	C22:1 MAG [M+NH4]+					
cpd_436	C22:1 SM					
cpd_437	C22:4 CE					
cpd_438	C22:4 CE [M+NH4]+					
cpd_439	C22:5 CE					
cpd_440	C22:5 CE [M+NH4]+					
cpd_441	C22:6 CE					
cpd_442	C22:6 CE [M+NH4]+					
cpd_443	C22:6 LPC					
cpd_444	C24:0 Ceramide (d18:1)					
cpd_445	C24:0 SM					
cpd_446	C24:1 Ceramide (d18:1)					
cpd_447	C24:1 SM					
cpd_448	C2 Ceramide (d18:1)					
cpd_449	C30:0 DAG					
cpd_450	C30:0 PC					
cpd_451	C32:0 DAG					
cpd_452	C32:0 PC					
cpd_453	C32:0 PE					
cpd_454	C32:1 DAG					
cpd_455	C32:1 DAG [M+NH4]+					
cpd_456	C32:1 PC					
cpd_457	C32:2 DAG					
cpd_458	C32:2 DAG [M+NH4]+					
cpd_459	C34:0 DAG					
cpd_460	C34:0 PC					
cpd_461	C34:0 PE					
cpd_462	C34:1 DAG					
cpd_463	C34:1 DAG [M+NH4]+					
cpd_464	C34:1 PC					
cpd_465	C34:1 PC plasmalogen					
cpd_466	C34:2 DAG					
cpd_467	C34:2 DAG [M+NH4]+					
cpd_468	C34:2 PC					
cpd_469	C34:2 PC plasmalogen					
cpd_470	C34:3 DAG					
cpd_471	C34:3 DAG [M+NH4]+					
cpd_472	C34:3 PC					
cpd_473	C34:4 PC plasmalogen					
cpd_474	C36:0 DAG					
cpd_475	C36:0 DAG [M+NH4]+					
cpd_476	C36:1 DAG					
cpd_477	C36:1 DAG [M+NH4]+					
cpd_478	C36:1 PC					
cpd_479	C36:1 PC plasmalogen					
cpd_480	C36:2 DAG					
cpd_481	C36:2 DAG [M+NH4]+					
cpd_482	C36:2 PC					
cpd_483	C36:2 PC plasmalogen					
cpd_484	C36:3 DAG					
cpd_485	C36:3 DAG [M+NH4]+					
cpd_486	C36:3 PC					
cpd_487	C36:4 DAG					
cpd_488	C36:4 DAG [M+NH4]+					
cpd_489	C36:4 PC-A					
cpd_490	C36:4 PC-B					
cpd_491	C36:4 PC plasmalogen					
cpd_492	C36:5 PC plasmalogen					
cpd_493	C38:2 PC					
cpd_494	C38:3 PC					
cpd_495	C38:4 DAG [M+NH4]+					
cpd_496	C38:4 PC					
cpd_497	C38:4 PC plasmalogen					
cpd_498	C38:5 DAG					
cpd_499	C38:5 DAG [M+NH4]+					
cpd_500	C38:6 PC					
cpd_501	C42:0 TAG					
cpd_502	C42:0 TAG [M+NH4]+					
cpd_503	C44:0 TAG					
cpd_504	C44:0 TAG [M+NH4]+					
cpd_505	C44:1 TAG					
cpd_506	C44:1 TAG [M+NH4]+					
cpd_507	C44:2 TAG					
cpd_508	C44:2 TAG [M+NH4]+					
cpd_509	C45:0 TAG					
cpd_510	C46:0 TAG					
cpd_511	C46:0 TAG [M+NH4]+					
cpd_512	C46:1 TAG					
cpd_513	C46:1 TAG [M+NH4]+					
cpd_514	C46:2 TAG					
cpd_515	C46:2 TAG [M+NH4]+					
cpd_516	C46:3 TAG					
cpd_517	C46:3 TAG [M+NH4]+					
cpd_518	C48:0 TAG					
cpd_519	C48:0 TAG [M+NH4]+					
cpd_520	C48:1 TAG					
cpd_521	C48:1 TAG [M+NH4]+					
cpd_522	C48:2 TAG					
cpd_523	C48:2 TAG [M+NH4]+					
cpd_524	C48:3 TAG					
cpd_525	C48:3 TAG [M+NH4]+					
cpd_526	C48:4 TAG					
cpd_527	C48:4 TAG [M+NH4]+					
cpd_528	C49:1 TAG [M+NH4]+					
cpd_529	C50:0 TAG					
cpd_530	C50:0 TAG [M+NH4]+					
cpd_531	C50:1 TAG					
cpd_532	C50:1 TAG [M+NH4]+					
cpd_533	C50:2 TAG					
cpd_534	C50:2 TAG [M+NH4]+					
cpd_535	C50:3 TAG					
cpd_536	C50:3 TAG [M+NH4]+					
cpd_537	C50:4 TAG					
cpd_538	C50:4 TAG [M+NH4]+					
cpd_539	C50:5 TAG					
cpd_540	C50:5 TAG [M+NH4]+					
cpd_541	C51:0 TAG					
cpd_542	C51:0 TAG [M+NH4]+					
cpd_543	C51:1 TAG					
cpd_544	C51:1 TAG [M+NH4]+					
cpd_545	C51:2 TAG					
cpd_546	C51:2 TAG [M+NH4]+					
cpd_547	C51:3 TAG					
cpd_548	C51:3 TAG [M+NH4]+					
cpd_549	C52:0 TAG					
cpd_550	C52:0 TAG [M+NH4]+					
cpd_551	C52:1 TAG					
cpd_552	C52:1 TAG [M+NH4]+					
cpd_553	C52:2 TAG					
cpd_554	C52:2 TAG [M+NH4]+					
cpd_555	C52:3 TAG					
cpd_556	C52:3 TAG [M+NH4]+					
cpd_557	C52:4 TAG					
cpd_558	C52:4 TAG [M+NH4]+					
cpd_559	C52:5 TAG					
cpd_560	C52:5 TAG [M+NH4]+					
cpd_561	C52:6 TAG					
cpd_562	C52:6 TAG [M+NH4]+					
cpd_563	C52:7 TAG					
cpd_564	C53:2 TAG [M+NH4]+					
cpd_565	C53:3 TAG					
cpd_566	C53:3 TAG [M+NH4]+					
cpd_567	C54:1 TAG					
cpd_568	C54:2 TAG					
cpd_569	C54:2 TAG [M+NH4]+					
cpd_570	C54:3 TAG					
cpd_571	C54:3 TAG [M+NH4]+					
cpd_572	C54:4 TAG					
cpd_573	C54:4 TAG [M+NH4]+					
cpd_574	C54:5 TAG					
cpd_575	C54:5 TAG [M+NH4]+					
cpd_576	C54:6 TAG					
cpd_577	C54:6 TAG [M+NH4]+					
cpd_578	C55:2 TAG					
cpd_579	C55:3 TAG					
cpd_580	C56:1 TAG					
cpd_581	C56:1 TAG [M+NH4]+					
cpd_582	C56:2 TAG					
cpd_583	C56:2 TAG [M+NH4]+					
cpd_584	C56:3 TAG					
cpd_585	C56:3 TAG [M+NH4]+					
cpd_586	C56:4 TAG					
cpd_587	C56:4 TAG [M+NH4]+					
cpd_588	C56:6 TAG					
cpd_589	C56:6 TAG [M+NH4]+					
cpd_590	C56:7 TAG					
cpd_591	C58:10 TAG					
cpd_592	cholesterol	Cholesterol	HMDB0000067	5997	16113	C00187
cpd_593	linoleoylethanolamide	Linoleoyl ethanolamide	HMDB0012252	5283446	64032	
cpd_594	palmithoylethanolamide					
cpd_595	piperine	Piperine	HMDB0029377	638024	28821	C03882
cpd_596	sphingosine	Sphingosine	HMDB0000252	5280335	16393	C00319
